p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0	1.89138557440045	0.775	0.248	0.0	2	FSTL51
0.0	1.89136680605772	0.853	0.275	0.0	2	PIP5K1B2
0.0	1.89070367644055	0.883	0.28	0.0	2	RPH3A1
0.0	1.88001053739281	0.508	0.128	0.0	2	ZNF1241
0.0	1.8800062879036	0.363	0.099	0.0	2	RP11-307P5.11
0.0	1.86670146091678	0.405	0.09	0.0	2	CDH3
0.0	1.84952139245549	0.628	0.19	0.0	2	KCNT12
0.0	1.84641284662307	0.561	0.155	0.0	2	EPHA73
0.0	1.84373871111966	0.257	0.042	0.0	2	SLC47A1
0.0	1.83644353921512	0.253	0.034	0.0	2	RND31
0.0	1.82889055012139	0.454	0.071	0.0	2	PRKX1
0.0	1.82610547475257	0.408	0.106	0.0	2	RP11-676J15.11
0.0	1.82221474120748	0.52	0.115	0.0	2	AMOTL12
0.0	1.81144412340256	0.309	0.058	0.0	2	AC108142.1
0.0	1.80857077185895	0.489	0.125	0.0	2	C15orf261
0.0	1.80179964084354	0.638	0.124	0.0	2	DOCK111
0.0	1.80040695550245	0.654	0.203	0.0	2	CLVS22
0.0	1.79742302561871	0.928	0.275	0.0	2	KCNIP13
0.0	1.79736791655638	0.419	0.127	0.0	2	LINC005351
0.0	1.79463226050791	0.839	0.292	0.0	2	NETO11
0.0	1.7821199084691	0.329	0.06	0.0	2	RP11-514O12.4
0.0	1.78015583440219	0.335	0.073	0.0	2	CCNJL1
0.0	1.77668569496318	0.552	0.125	0.0	2	ADCYAP1R12
0.0	1.77606937435844	0.677	0.166	0.0	2	KIAA12111
0.0	1.77514931402228	0.49	0.142	0.0	2	VSTM2L2
0.0	1.77401447843859	0.996	0.427	0.0	2	XKR42
0.0	1.75469147774758	0.701	0.208	0.0	2	SIDT13
0.0	1.75090343594207	0.26	0.046	0.0	2	FAM115C
0.0	1.74219921995982	0.693	0.181	0.0	2	NHS2
0.0	1.73781700497392	0.712	0.231	0.0	2	RUNDC3B2
0.0	1.72960975532889	0.298	0.052	0.0	2	CAMK2N21
0.0	1.72805785081349	0.908	0.333	0.0	2	MYRIP3
0.0	1.72681978948373	0.602	0.199	0.0	2	VWC21
0.0	1.71795588663715	0.475	0.108	0.0	2	GRIN2D1
0.0	1.70464201946738	0.512	0.126	0.0	2	NOS1
0.0	1.70435616481764	0.307	0.069	0.0	2	GRM4
0.0	1.70245289373955	0.703	0.241	0.0	2	RP11-85M11.22
0.0	1.70206895909232	0.764	0.218	0.0	2	ADCY82
0.0	1.70087174615234	0.422	0.09	0.0	2	RNF152
0.0	1.69509200361501	0.921	0.373	0.0	2	RUNX1T12
0.0	1.69433260018957	0.562	0.196	0.0	2	ADAMTS9-AS22
0.0	1.69416933559215	0.874	0.299	0.0	2	KCNC22
0.0	1.68868220241444	0.79	0.259	0.0	2	SLC8A32
0.0	1.68776676897392	0.922	0.313	0.0	2	MTUS22
0.0	1.6864442304181	0.266	0.051	0.0	2	AC079305.11
0.0	1.67078646454909	0.541	0.168	0.0	2	PCDH192
0.0	1.67040698057869	0.508	0.121	0.0	2	BTBD111
0.0	1.66831278247875	0.735	0.228	0.0	2	MAN1A12
0.0	1.66645051101812	0.925	0.332	0.0	2	HCN12
0.0	1.6631599482082	0.646	0.224	0.0	2	ADAMTS19
0.0	1.66300709920626	0.702	0.229	0.0	2	TRANK12
0.0	1.6628410476308	0.896	0.334	0.0	2	FAM135B3
0.0	1.66175983082013	0.448	0.137	0.0	2	PRKCG2
0.0	1.66015730267401	0.715	0.233	0.0	2	CCDC1361
0.0	1.65889839069434	0.971	0.39	0.0	2	GRIA12
0.0	1.64457430117173	0.815	0.374	0.0	2	CDH123
0.0	1.64356456510754	0.923	0.354	0.0	2	PTPRM2
0.0	1.64261853710214	0.907	0.336	0.0	2	SLC44A51
0.0	1.64242843126226	0.491	0.141	0.0	2	CALY2
0.0	1.64050931509484	0.848	0.314	0.0	2	PACRG2
0.0	1.63768623918943	0.974	0.409	0.0	2	PCLO2
0.0	1.63182039011304	0.607	0.184	0.0	2	CHST152
0.0	1.63021704132394	0.633	0.213	0.0	2	CNNM12
0.0	1.63006358990602	0.413	0.103	0.0	2	GNG41
0.0	1.62583591127694	0.435	0.125	0.0	2	DLEU72
0.0	1.62190524447315	0.577	0.179	0.0	2	CPLX12
0.0	1.61593615319654	0.795	0.279	0.0	2	CACNG22
0.0	1.61496554698862	0.679	0.228	0.0	2	ATP1A32
0.0	1.61143954490462	0.804	0.249	0.0	2	LINC006932
0.0	1.61049135756295	0.482	0.154	0.0	2	C1orf1732
0.0	1.60954953809358	0.685	0.215	0.0	2	PCSK51
0.0	1.60895204437328	0.481	0.157	0.0	2	PNMA22
0.0	1.60699458196395	0.92	0.335	0.0	2	LPHN23
0.0	1.60381611111346	0.549	0.101	0.0	2	MAF2
0.0	1.60250338285074	0.505	0.156	0.0	2	SLC7A82
0.0	1.59840632476027	0.815	0.303	0.0	2	ST6GALNAC51
0.0	1.59777408265065	0.872	0.329	0.0	2	DAPK14
0.0	1.5914623256059	0.886	0.307	0.0	2	PCDH15
0.0	1.59089633789558	0.888	0.292	0.0	2	RBMS33
0.0	1.58391775484216	0.304	0.065	0.0	2	EFHD2
0.0	1.57425211131482	0.613	0.215	0.0	2	GRM11
0.0	1.56865619782279	0.531	0.178	0.0	2	ABCA102
0.0	1.56854145117466	0.642	0.22	0.0	2	FAM65B2
0.0	1.56499397180563	0.811	0.315	0.0	2	PAM3
0.0	1.56342481006195	0.901	0.313	0.0	2	SRRM32
0.0	1.56266020396022	0.65	0.226	0.0	2	TUSC32
0.0	1.56179978130216	0.89	0.333	0.0	2	LINC011221
0.0	1.55494841106639	0.823	0.306	0.0	2	CACNG82
0.0	1.55013136094012	0.999	0.568	0.0	2	ROBO22
0.0	1.5464422288652	0.951	0.33	0.0	2	SOX62
0.0	1.54252814976015	0.775	0.266	0.0	2	CHD52
0.0	1.53618767974529	0.369	0.077	0.0	2	KCNK21
0.0	1.53118156925032	0.753	0.263	0.0	2	FAM110B2
0.0	1.52438681092214	0.758	0.32	0.0	2	THSD7A3
0.0	1.52060277136485	0.529	0.182	0.0	2	MAP3K92
0.0	1.51952440871661	0.599	0.164	0.0	2	TOX31
0.0	1.51463442844771	0.609	0.219	0.0	2	NRSN12
0.0	1.51356876229352	0.398	0.11	0.0	2	ARHGAP62
0.0	1.51324540967865	0.924	0.354	0.0	2	CELF42
0.0	1.50884960502374	0.816	0.318	0.0	2	PTPRO1
0.0	1.50578875260957	0.464	0.149	0.0	2	SLC9A72
0.0	1.49840078372873	0.588	0.219	0.0	2	KIAA13242
0.0	1.49697909473322	0.86	0.357	0.0	2	EPHA62
0.0	1.49423680011377	0.538	0.193	0.0	2	PTPN52
0.0	1.49303455867611	0.757	0.281	0.0	2	FAM189A12
0.0	1.48972502126047	0.643	0.236	0.0	2	ZFR22
0.0	1.48694918773002	0.659	0.233	0.0	2	CUX21
0.0	1.48647537197001	0.543	0.171	0.0	2	SEPT62
0.0	1.48345919610487	0.619	0.215	0.0	2	SVOP2
0.0	1.48124506291273	0.876	0.359	0.0	2	AC005592.23
0.0	1.47921836497152	0.773	0.285	0.0	2	CYTH33
0.0	1.4780872690035	0.729	0.353	0.0	2	PTPRT2
0.0	1.47776269482523	0.551	0.11	0.0	2	DLX6-AS11
0.0	1.46876192025825	0.831	0.279	0.0	2	CACNG32
0.0	1.46600193384594	0.769	0.282	0.0	2	ICA13
0.0	1.45874541224122	0.532	0.182	0.0	2	DGKE2
0.0	1.45651387559095	0.987	0.431	0.0	2	PTPRN22
0.0	1.45504414559482	0.707	0.261	0.0	2	CTD-2277K2.12
0.0	1.45250671548978	0.718	0.259	0.0	2	PTPRR1
0.0	1.44267852173044	0.478	0.138	0.0	2	ZNF6181
0.0	1.44144000061731	0.672	0.248	0.0	2	RGS7BP2
0.0	1.4397137372095	0.546	0.176	0.0	2	PODXL21
0.0	1.43184678848757	0.985	0.415	0.0	2	MYT1L2
0.0	1.43110280786776	0.754	0.266	0.0	2	ST53
0.0	1.43075698392402	0.653	0.225	0.0	2	ALK2
0.0	1.42988578420733	0.967	0.394	0.0	2	CHRM33
0.0	1.423005715264	0.887	0.401	0.0	2	AC159540.12
0.0	1.41949137380117	0.701	0.243	0.0	2	GAP432
0.0	1.4179212406929	0.674	0.247	0.0	2	CCDC642
0.0	1.4176161018084	0.529	0.189	0.0	2	ST8SIA32
0.0	1.40439424416214	0.855	0.353	0.0	2	CDH81
0.0	1.40201507134481	0.796	0.298	0.0	2	VSNL11
0.0	1.39950234833428	0.612	0.223	0.0	2	TSPYL22
0.0	1.39650008253101	0.897	0.386	0.0	2	FARP13
0.0	1.37775725510015	0.867	0.331	0.0	2	GRIN12
0.0	1.37252545840079	0.797	0.34	0.0	2	NOS1AP2
0.0	1.3682563393293	0.683	0.274	0.0	2	LRRN22
0.0	1.36355406555476	0.642	0.243	0.0	2	LINC005992
0.0	1.35563774224124	0.978	0.475	0.0	2	CADPS3
0.0	1.35275752970308	0.637	0.235	0.0	2	IQSEC32
0.0	1.35009127600593	0.988	0.526	0.0	2	GRIK22
0.0	1.34945719372988	0.624	0.236	0.0	2	SYT162
0.0	1.34825907086024	0.922	0.383	0.0	2	SORBS22
0.0	1.34806867970872	0.95	0.369	0.0	2	GABBR22
0.0	1.34662953375373	0.677	0.277	0.0	2	ITGA92
0.0	1.34631831430216	0.635	0.24	0.0	2	MAST12
0.0	1.33820032456232	0.879	0.374	0.0	2	GPC62
0.0	1.32474079577605	0.911	0.386	0.0	2	RAPGEF42
0.0	1.31410347072689	0.986	0.538	0.0	2	TIAM12
0.0	1.31263470177875	0.348	0.078	0.0	2	GPRIN31
0.0	1.31102126292883	0.879	0.429	0.0	2	CACNA2D32
0.0	1.30397285428982	0.747	0.291	0.0	2	KCNB21
0.0	1.30359302078423	0.567	0.204	0.0	2	SPOCK22
0.0	1.30308676280999	0.977	0.485	0.0	2	TENM23
0.0	1.30042532734369	0.841	0.315	0.0	2	SRRM42
0.0	1.2962632825828	0.834	0.323	0.0	2	CELF52
0.0	1.29524526232861	0.899	0.355	0.0	2	KSR22
0.0	1.29470173973017	0.633	0.249	0.0	2	SV2A2
0.0	1.28484841721349	0.495	0.152	0.0	2	LGMN1
0.0	1.27030634076261	0.635	0.256	0.0	2	RBMS14
0.0	1.27022100860065	0.969	0.433	0.0	2	GRIN2B2
0.0	1.26813638371496	0.985	0.543	0.0	2	DAB12
0.0	1.2641875230235	0.873	0.392	0.0	2	LRRFIP13
0.0	1.2521167481674	0.943	0.461	0.0	2	GRIA32
0.0	1.24436601826482	0.938	0.405	0.0	2	ATP8A22
0.0	1.24411317894108	0.804	0.313	0.0	2	MICAL23
0.0	1.24286203417151	0.896	0.324	0.0	2	RBFOX31
0.0	1.24227167652835	0.866	0.37	0.0	2	DNM12
0.0	1.2421672254653	0.687	0.273	0.0	2	KIAA20223
0.0	1.24096399359232	0.703	0.268	0.0	2	SYBU2
0.0	1.24011445110898	0.807	0.355	0.0	2	SCAMP52
0.0	1.23015971560816	0.746	0.303	0.0	2	RANBP171
0.0	1.22885047373233	0.478	0.127	0.0	2	ITGB52
0.0	1.22065220923647	0.671	0.269	0.0	2	NEK102
0.0	1.21103259962262	0.861	0.362	0.0	2	PAK32
0.0	1.21001152748216	0.352	0.079	0.0	2	PIK3CD1
0.0	1.20730457977825	0.671	0.266	0.0	2	CLSTN32
0.0	1.20212936150711	0.772	0.328	0.0	2	ATCAY2
0.0	1.20201600202815	0.715	0.301	0.0	2	CLVS12
0.0	1.19813603266491	0.988	0.509	0.0	2	RIMS23
0.0	1.19698600860509	0.795	0.329	0.0	2	ARHGAP442
0.0	1.19527423318992	0.669	0.273	0.0	2	MPP62
0.0	1.17476433741425	0.8	0.322	0.0	2	KCNB12
0.0	1.17456367897943	0.918	0.373	0.0	2	CACNA1B2
0.0	1.16867540971613	0.866	0.37	0.0	2	NMNAT22
0.0	1.16806597577379	0.989	0.512	0.0	2	CACNA1A2
0.0	1.1668919767282	0.754	0.318	0.0	2	SGSM12
0.0	1.16123055168954	0.958	0.405	0.0	2	DCLK12
0.0	1.15819671767173	0.751	0.311	0.0	2	OSBPL34
0.0	1.15677666966594	0.897	0.381	0.0	2	FRMPD42
0.0	1.15305182082328	0.889	0.426	0.0	2	CNTN42
0.0	1.14493014483575	0.923	0.421	0.0	2	CACNA1D3
0.0	1.14465385343346	0.872	0.413	0.0	2	MGAT4C3
0.0	1.1409676758921	0.943	0.491	0.0	2	ADCY23
0.0	1.13835429771412	0.968	0.459	0.0	2	CACNA1C2
0.0	1.13612704145599	0.838	0.365	0.0	2	SCN2A2
0.0	1.12852685794708	0.876	0.387	0.0	2	CERS62
0.0	1.1140637142098	0.981	0.571	0.0	2	OXR14
0.0	1.107573667466	0.871	0.385	0.0	2	SLC4A102
0.0	1.1006312162111	0.955	0.489	0.0	2	SETBP14
0.0	1.07954881628572	0.778	0.343	0.0	2	PAK72
0.0	1.07644167354879	0.963	0.473	0.0	2	GRM52
0.0	1.07350079788393	0.919	0.433	0.0	2	KCTD162
0.0	1.06614400061683	0.838	0.336	0.0	2	CAMK2A2
0.0	1.04410532107791	0.914	0.427	0.0	2	SPTBN42
0.0	1.04323048699221	1.0	0.641	0.0	2	DLGAP13
0.0	1.04278308378752	0.981	0.502	0.0	2	CCSER12
0.0	1.03284900364063	0.98	0.51	0.0	2	SLC8A12
0.0	1.03258810462663	0.962	0.477	0.0	2	KCNQ34
0.0	1.03215855125758	0.804	0.36	0.0	2	SCN1A2
0.0	1.02449524868572	0.942	0.502	0.0	2	RYR22
0.0	1.01810225271074	0.934	0.481	0.0	2	THRB2
0.0	1.01649461120621	0.906	0.445	0.0	2	SNAP252
0.0	1.00689180164808	0.843	0.397	0.0	2	UNC802
0.0	1.00079382373724	0.86	0.41	0.0	2	STXBP61
0.0	0.992460414289667	0.948	0.532	0.0	2	RASGRF22
0.0	0.986763282005074	0.98	0.667	0.0	2	ROBO11
0.0	0.974571661874142	0.997	0.62	0.0	2	SYT18
0.0	0.970365361286549	0.992	0.556	0.0	2	FGF142
0.0	0.966783708272709	1.0	0.746	0.0	2	RBFOX13
0.0	0.962369037441626	0.804	0.295	0.0	2	LHFPL31
0.0	0.933727763810169	0.983	0.516	0.0	2	FGF122
0.0	0.901890061946275	0.964	0.608	0.0	2	GRID21
0.0	0.900944537826246	0.951	0.515	0.0	2	MAP22
0.0	0.893639528922202	0.997	0.718	0.0	2	CNTNAP23
0.0	0.893024312162728	0.98	0.57	0.0	2	TMEM178B3
0.0	0.816025994267677	0.933	0.586	0.0	2	AAK12
0.0	0.74985971093423	0.97	0.653	0.0	2	NBEA3
0.0	0.644516176194035	1.0	0.845	0.0	2	NRXN32
4.90364258638308e-307	1.35226109121226	0.607	0.237	1.31157728257988e-302	2	FBXO162
1.02730991151101e-306	1.38145890375778	0.52	0.185	2.7477458203185e-302	2	PTPRN3
2.76383321652495e-306	1.33230496951883	0.562	0.207	7.39242470423929e-302	2	GABRA41
2.18816291617082e-305	1.19447739529362	0.669	0.265	5.85267935188208e-301	2	ADD22
3.4912335675257395e-303	2.13736404996446	0.288	0.067	9.33800242306109e-299	2	MKX
4.2159122252914894e-302	0.876370695748899	0.969	0.544	1.1276300428987199e-297	2	PTPRG4
6.65935359196831e-301	1.45779530765092	0.251	0.049	1.78117730524376e-296	2	PCP4L11
2.8178017277516e-300	1.39831026431138	0.535	0.194	7.53677428121721e-296	2	MAP7D22
2.95092661847112e-298	0.999220827462629	0.922	0.437	7.8928434264247e-294	2	GRIN2A1
5.23134073326516e-296	1.33743626035169	0.571	0.217	1.39922670592643e-291	2	LINC009662
8.3904419082114e-296	1.05559186346555	0.796	0.393	2.2441914971893e-291	2	PDE8B2
9.03958563347966e-296	1.18153924841322	0.672	0.281	2.4178179693868102e-291	2	ANTXR11
6.2989708833315996e-295	1.1637733948845	0.665	0.284	1.6847857421647e-290	2	SEZ6L22
1.69345725130346e-292	1.68004659675031	0.305	0.074	4.5294901100613496e-288	2	CTD-2536I1.11
8.212554472710421e-290	0.829029171917082	0.937	0.495	2.19661194481586e-285	2	PITPNC12
9.92588419214827e-290	0.902864620106247	0.92	0.483	2.6548762448739002e-285	2	TENM44
1.13210621432249e-289	1.17926001154102	0.624	0.239	3.02804449144837e-285	2	FAM153B1
5.12861513233044e-289	1.50901329351425	0.477	0.165	1.37175068944442e-284	2	RP11-766N7.32
6.01392698793866e-289	0.833094405712411	0.995	0.597	1.60854505146395e-284	2	OPCML1
1.8683643750482898e-287	0.798400831398689	0.957	0.639	4.99731419394166e-283	2	RPS6KA22
1.1715464646168199e-286	1.19413674436606	0.585	0.231	3.13353532891061e-282	2	UCHL12
3.3142561844877597e-286	0.936511132700798	0.872	0.473	8.8646410166494e-282	2	SH3PXD2A1
1.0554964335558799e-285	1.4099769154681	0.457	0.153	2.82313631083192e-281	2	LY6H2
1.12722756665546e-285	1.10217945536686	0.732	0.312	3.01499557253336e-281	2	UNC13A2
2.12386224325281e-285	1.11454431296739	0.692	0.308	5.68069434202828e-281	2	PWAR62
5.7533565730531e-285	1.12813183857397	0.63	0.251	1.5388502825945098e-280	2	AFAP11
1.64184370551307e-284	0.775524226633605	0.927	0.606	4.3914393591358e-280	2	AHI12
1.61870299604265e-282	0.820924483989047	0.915	0.549	4.32954490351529e-278	2	SNURF-12
3.0351385345221302e-282	1.23092750776123	0.561	0.209	8.11808503828634e-278	2	SCN3B1
6.8092506057095905e-282	1.29816298340476	0.535	0.198	1.82127025950914e-277	2	PPP4R42
2.82566984324938e-281	1.42475407951774	0.477	0.164	7.55781912973912e-277	2	DCX2
3.93553369254683e-281	1.00702445188014	0.781	0.379	1.0526371967455e-276	2	INPP4A4
3.3705714283712696e-280	0.800226880319066	0.971	0.617	9.01526739946465e-276	2	PRKCE2
3.6516458009135096e-280	1.25482915915873	0.589	0.234	9.76705702370335e-276	2	LHFPL42
7.17780929930768e-279	0.976850350130985	0.866	0.41	1.91984865328582e-274	2	LRFN52
8.5242268140253e-279	1.05445417421315	0.743	0.308	2.27997494594735e-274	2	CACNA1E1
1.86413468411744e-278	0.946207040748013	0.96	0.476	4.98600103960891e-274	2	AGBL43
1.12596575419376e-277	1.02298857662572	0.789	0.331	3.01162060274204e-273	2	MIAT2
1.32241089677014e-277	1.84234767537433	0.297	0.075	3.53705242559111e-273	2	MRAP2
1.48872301821838e-277	1.08711615377824	0.467	0.146	3.98188745682871e-273	2	CACNG41
4.47033313985539e-276	1.48146934338571	0.442	0.147	1.19568000491712e-271	2	SLC16A102
7.72035109462752e-276	1.1057822497777	0.735	0.325	2.06496230728002e-271	2	RGS62
1.30775334920679e-275	1.20381576381848	0.637	0.284	3.49784788312339e-271	2	EML52
2.0250877344141498e-275	1.03420633307199	0.58	0.222	5.41650216323752e-271	2	TBC1D42
7.91211327810002e-275	1.18151203359532	0.621	0.254	2.11625293849341e-270	2	GNB52
3.15547537462037e-274	1.28910012656737	0.545	0.21	8.43994998449709e-270	2	RFPL1S2
6.41400342890438e-274	1.10965299057713	0.521	0.18	1.7155534971290502e-269	2	PWRN1
6.554193364272519e-273	1.16486113702234	0.597	0.241	1.75305009914197e-268	2	RALGPS23
1.40671023849397e-272	1.53209486944421	0.473	0.17	3.7625278748998197e-268	2	RGS171
1.1779797540701999e-271	1.10599089710898	0.763	0.386	3.1507424482115497e-267	2	CNTN52
3.36055207787283e-271	1.34396675494462	0.488	0.177	8.98846864268646e-267	2	SLC12A52
3.68121242267951e-271	0.925210145425275	0.862	0.458	9.8461388669409e-267	2	SLC25A122
1.29709344047969e-269	1.19158463187079	0.552	0.207	3.46933582525102e-265	2	GNG21
4.6818530188961603e-269	1.035397321003	0.734	0.321	1.2522552269641601e-264	2	MEG82
1.1135083718371199e-268	1.01304606135327	0.734	0.347	2.97830084215273e-264	2	RNF1571
9.321902654585869e-268	1.18831042431486	0.578	0.232	2.49332930302208e-263	2	BEND62
1.07108727890859e-267	1.43428698802432	0.374	0.11	2.86483714489681e-263	2	ENTPD31
1.25508953030549e-267	0.847267567753657	0.878	0.468	3.3569879667080996e-263	2	PCNXL23
6.10976127260877e-267	0.961337362824321	0.783	0.368	1.63417784758467e-262	2	ADRBK23
3.9312561062985e-264	1.26353663120512	0.529	0.201	1.0514930707516601e-259	2	RAB27B2
1.79369889796725e-262	0.941157623327673	0.793	0.368	4.797606442393e-258	2	PDZRN34
1.69903603475482e-261	0.937587789101612	0.861	0.427	4.54441168215872e-257	2	SCAI1
3.09006106680828e-261	1.22004404852876	0.556	0.222	8.26498633539211e-257	2	TMEM1302
4.66616524535753e-261	1.72563950857684	0.274	0.067	1.24805921817578e-256	2	RP4-784A16.5
1.1587667216415799e-258	1.34022223500861	0.366	0.107	3.0993533503747402e-254	2	AHR
1.3725464342907e-258	0.969056907653091	0.775	0.361	3.67114994779733e-254	2	SEPT114
3.97896406733348e-258	1.05820161206557	0.694	0.286	1.06425351908969e-253	2	RIMBP22
4.27573823593219e-258	1.41917548315473	0.454	0.159	1.1436317059647801e-253	2	RP11-17L5.42
